speed,latitude,longitude,route_type,anomaly
13.356561,50.29478,28.710485,1.9996507,1
0.9786972,50.248466,28.67891,1.9997675,1
1.8321623,50.269474,28.644978,1.9998474,1
21.806349,50.259216,28.678633,1.9978129,1
7.20247,50.24128,28.619482,1.9995885,1
26.375677,50.257477,28.670052,1.9993719,1
33.51461,50.267097,28.660662,1.9979169,1
0.43617207,50.253895,28.710905,1.9984976,1
33.66506,50.274647,28.659523,1.9819376,1
5.1882358,50.251587,28.653564,1.9965771,1
10.484429,50.251797,28.66942,1.9993626,1
40.895363,50.265842,28.689032,1.9993926,1
0.44043314,50.260113,28.643969,1.999729,1
24.475105,50.26691,28.653627,1.9997462,1
23.21011,50.242207,28.704931,1.9992973,1
2.3888588,50.272453,28.612787,1.9997741,1
32.962975,50.298996,28.609879,1.9958767,-1
16.859043,50.248337,28.678251,1.9981886,1
2.2252219,50.25927,28.712757,1.9984562,1
15.6199665,50.28463,28.692318,1.4349039,1
8.590878,50.251373,28.656225,1.9961579,1
14.999444,50.25294,28.662909,1.9991636,1
38.988438,50.261387,28.686579,1.9994348,1
0.6101631,50.25697,28.642302,1.9997776,1
22.704905,50.26691,28.689611,1.9997773,1
38.0891,50.244522,28.715181,1.9995819,1
1.2983229,50.27223,28.628855,1.9998269,1
47.690655,50.25653,28.661701,1.9948025,1
4.611503,50.23936,28.660904,1.9973025,1
4.9713306,50.255627,28.662287,1.9917017,1
0.7125488,50.25645,28.62928,1.5996699,1
2.030871,50.275784,28.729004,0.99606967,1
15.955599,50.242622,28.70782,0.884012,1
24.980595,50.258305,28.687511,1.152731,1
5.959841,50.27572,28.645555,1.018149,1
27.451181,50.26524,28.651682,1.2282633,1
25.780792,50.294903,28.683718,1.1942706,1
25.159718,50.298088,28.693998,1.196053,1
0.08742673,50.294575,28.652634,1.4479827,1
0.70491815,50.266888,28.725708,1.2598978,1
1.1713601,50.276623,28.636314,1.2197673,1
0.025437605,50.254856,28.691633,1.2472346,1
25.403214,50.29311,28.731564,0.959703,-1
49.403103,50.260883,28.68683,1.333865,1
11.793575,50.271744,28.671766,0.8728679,1
12.907234,50.25392,28.649952,1.1146929,1
12.031837,50.27384,28.717014,1.0709258,1
1.2815707,50.29018,28.684755,1.3923968,1
0.25727087,50.280968,28.71139,1.162591,1
1.0492586,50.28397,28.652088,1.202727,1
0.006850107,50.27631,28.710823,1.2142214,1
31.903854,50.288082,28.675348,1.3575866,1
15.414714,50.278713,28.692554,1.3109924,1
40.916645,50.281918,28.718918,0.9500206,-1
17.406977,50.251514,28.60216,1.2515731,1
0.5232462,50.24552,28.628988,0.8531653,1
27.295666,50.273727,28.64528,1.5625968,1
0.29772446,50.27426,28.697464,1.3373302,1
0.31608155,50.279274,28.643427,1.2356054,1
0.046104793,50.256844,28.69094,1.2153293,1
16.062996,50.288757,28.663895,1.2708112,1
8.043232,50.276894,28.693424,1.1307867,1
27.428621,50.29163,28.63362,1.059407,1
12.007889,50.26735,28.703638,1.0000893,1
37.062916,50.266575,28.648195,0.928519,1
7.9878855,50.27753,28.6681,1.1015453,1
6.8928046,50.247044,28.714659,1.352244,1
0.17074984,50.282257,28.648657,0.6432908,1
1.2601619,50.29148,28.64895,1.0204375,1
2.5288277,50.256126,28.708391,0.72076476,1
0.036091287,50.28478,28.665169,0.57257545,1
0.049215067,50.288548,28.657701,0.7738922,1
40.078926,50.271027,28.66309,1.2766455,1
0.5729355,50.302708,28.695213,0.8110253,-1
0.209788,50.28197,28.608282,1.3857704,1
0.56966347,50.260242,28.719189,0.9746093,1
5.5119805,50.250195,28.680601,0.64062196,1
32.559677,50.26041,28.71222,1.0239282,1
7.6739683,50.26548,28.638268,0.9896153,1
12.1023655,50.279274,28.638384,1.1723031,1
27.236492,50.2894,28.66183,1.4479542,1
21.673227,50.302006,28.713455,1.3390666,-1
34.3808,50.299088,28.692503,1.2728001,-1
2.7385342,50.294918,28.708736,1.2890046,1
10.50408,50.28341,28.659475,1.3667358,1
0.31045288,50.27555,28.696007,1.5339029,1
34.148293,50.265114,28.67207,1.0352689,1
28.561625,50.248913,28.634848,1.0503659,1
7.62501,50.263744,28.656008,1.1392211,1
13.890776,50.27865,28.686203,1.1922294,1
35.949272,50.25739,28.694532,0.7871178,1
0.014460818,50.267082,28.630098,0.68409795,1
0.079238676,50.24468,28.687954,0.68359077,1
13.955783,50.247684,28.659288,1.1322023,1
2.9669726,50.252953,28.686413,1.3457965,1
49.91158,50.261627,28.635988,1.1091357,1
35.651012,50.23719,28.693823,0.825292,1
9.179876,50.28945,28.732435,0.98763865,-1
31.765076,50.25269,28.706087,1.1705006,1
19.23466,50.27017,28.691294,1.0577272,1
6.9035835,50.275932,28.636309,1.0258684,1
17.170797,50.268288,28.679743,1.2559824,1
39.0621,50.29471,28.672405,1.503293,1
2.6578388,50.298153,28.714432,1.4289474,1
0.09664081,50.28509,28.677505,1.4377989,1
0.113016576,50.265415,28.730082,1.3035107,1
7.059544,50.262295,28.645271,1.1612595,1
0.41430497,50.24676,28.677376,1.191811,1
1.9865122,50.275528,28.728949,0.99524444,1
16.02699,50.24276,28.707624,0.8823618,1
25.626509,50.25842,28.68882,1.156068,1
6.018207,50.27619,28.644758,1.0396417,1
26.871078,50.266853,28.650269,1.2601074,1
25.30037,50.295578,28.689993,1.220941,1
29.79766,50.298435,28.696823,1.2020781,-1
0.0887114,50.295788,28.653145,1.437896,1
0.7230457,50.26464,28.722692,1.2909219,1
0.94684356,50.276062,28.636189,1.2023547,1
0.022407256,50.255997,28.69376,1.2432363,1
34.07863,50.26592,28.659903,0.9980905,1
0.1456993,50.292477,28.59561,0.93497074,-1
0.056977395,50.250423,28.694778,0.79621875,1
42.248886,50.23476,28.72483,0.7914356,-1
13.275571,50.2562,28.703352,0.952628,1
25.834728,50.22835,28.728657,1.0397217,-1
0.20234229,50.24169,28.676832,0.9776859,1
6.0371456,50.234364,28.715355,0.8588747,1
16.87678,50.23707,28.6667,0.32219595,1
22.60354,50.24268,28.646072,0.08622463,1
13.809509,50.24969,28.621807,0.21482311,1
0.590944,50.26074,28.71965,0.9745996,1
6.090719,50.24955,28.68249,0.64847845,1
32.736256,50.260147,28.71119,1.037166,1
7.2270055,50.26689,28.637487,1.0102971,1
12.736057,50.278896,28.638393,1.1927446,1
27.782051,50.291073,28.664545,1.4665539,1
21.425686,50.302032,28.7158,1.3419725,-1
31.950588,50.29841,28.690117,1.3146509,1
1.361688,50.29208,28.71555,1.3766304,1
1.1096894,50.286076,28.664537,1.3896952,1
0.076932505,50.27134,28.708742,1.4932059,1
39.54142,50.260815,28.634905,0.92628556,1
0.103817225,50.304993,28.603685,0.9384692,-1
0.06417136,50.250874,28.669312,0.9764451,1
29.952469,50.239452,28.715574,0.90433484,1
6.105673,50.257786,28.69318,0.95271677,1
25.103931,50.22842,28.727694,1.007677,-1
0.4351614,50.23968,28.666183,0.8713044,1
12.645301,50.2322,28.710497,0.8164205,-1
17.090166,50.234715,28.656017,0.42415854,1
24.659798,50.239136,28.636875,0.13814722,-1
12.214476,50.24527,28.61546,0.25334078,-1
37.726517,50.28968,28.72801,0.9449744,-1
53.52859,50.25569,28.672468,1.3316573,1
13.1148,50.26145,28.651186,0.80732864,1
11.67284,50.247437,28.663437,1.1640067,1
21.249508,50.26689,28.715832,1.0365163,1
0.17661145,50.28085,28.651386,0.87768805,1
0.121152446,50.267555,28.678204,0.8766992,1
1.2722895,50.274864,28.647596,1.0845941,1
0.012584968,50.27723,28.701458,1.2072217,1
43.87582,50.290432,28.665047,1.2537888,1
13.844779,50.270687,28.691809,1.2209905,1
25.161232,50.293285,28.732073,0.9580414,-1
48.257008,50.258472,28.69617,1.3476754,1
14.307367,50.271004,28.675959,0.9062446,1
10.626798,50.261898,28.63843,1.0635223,1
10.400315,50.271347,28.711967,1.1721091,1
17.812237,50.292038,28.688543,1.5064874,1
0.33899847,50.290302,28.718704,1.4000785,1
0.48797518,50.283325,28.671677,1.3349682,1
0.014887903,50.27487,28.722778,1.2997675,1
12.6696005,50.28374,28.668,1.34506,1
3.5024042,50.277897,28.68309,1.3512764,1
1.1919045,50.26958,28.725937,0.9891133,1
10.813616,50.248978,28.692957,0.77944815,1
24.46074,50.265312,28.694391,1.1233495,1
0.15367578,50.276836,28.637878,1.1693103,1
37.579536,50.281746,28.607117,1.0144712,1
0.224059,50.27567,28.739607,1.0185492,-1
0.9510329,50.26678,28.645014,1.1317039,1
0.085028246,50.295692,28.677954,1.1638118,1
35.262737,50.249317,28.679895,0.86241996,1
0.39698833,50.264248,28.622799,0.19349383,1
3.0765526,50.273487,28.617378,0.14353663,1
37.212585,50.24285,28.687408,1.986266,1
29.38437,50.283672,28.604252,1.9920754,1
0.45373982,50.24172,28.69594,1.9987804,1
12.46313,50.250736,28.672878,1.9997563,1
28.860077,50.24071,28.65494,1.9981703,1
3.4452507,50.234947,28.655931,1.999618,1
50.626305,50.238773,28.668459,1.9973408,1
0.7878927,50.24899,28.680845,1.996285,1
8.430987,50.26101,28.690308,1.9924606,1
8.062031,50.246414,28.63504,1.4981353,1
0.50835407,50.23895,28.617708,1.7420647,1
33.777237,50.264557,28.660063,1.0206162,1
14.352093,50.258446,28.638279,1.068854,1
12.82329,50.27003,28.66843,1.2226099,1
14.193037,50.27933,28.684727,1.1063597,1
34.233555,50.256996,28.700008,0.7808369,1
0.016556147,50.274384,28.635897,0.7717293,1
0.07013424,50.25528,28.69378,0.7370727,1
15.169208,50.25622,28.660591,1.179494,1
1.5495301,50.263237,28.685215,1.3957727,1
48.68489,50.27008,28.633612,1.1927488,1
30.232246,50.240562,28.69414,0.85281694,1
22.334373,50.29325,28.732353,0.9627207,-1
46.467243,50.258427,28.697994,1.3317746,1
14.633332,50.272224,28.679695,0.9312069,1
10.220742,50.26464,28.636572,1.0661981,1
10.310069,50.27181,28.709623,1.1894904,1
22.17558,50.292603,28.689737,1.5384417,1
0.42498648,50.292713,28.720884,1.433355,-1
0.39639333,50.283215,28.671173,1.3444178,1
0.016385706,50.273617,28.723803,1.3262296,1
12.140294,50.28196,28.666592,1.3323593,1
3.1430285,50.27489,28.682682,1.3368725,1
0.38437575,50.251358,28.711277,1.0090123,1
4.6565437,50.24456,28.684393,0.51962894,1
13.122698,50.256706,28.651651,0.948609,1
0.35448965,50.263844,28.61552,1.0279387,1
32.51808,50.27694,28.604595,1.1516554,1
0.07131509,50.274216,28.739204,0.93873537,-1
30.753397,50.267292,28.665508,1.0290949,1
5.410464,50.267197,28.708914,0.6915798,1
1.0582047,50.25254,28.651129,0.7206041,1
1.0250243,50.2366,28.614323,0.13682637,-1
4.194785,50.241478,28.625076,0.061710916,-1
40.656044,50.26995,28.69922,1.0053935,1
50.76644,50.244774,28.64433,1.095799,-1
8.130061,50.252575,28.645851,0.8907808,1
10.022049,50.26374,28.689901,1.2981349,1
41.22546,50.25884,28.697369,0.83981115,1
0.014513055,50.263325,28.625011,0.58001226,1
0.18932614,50.24362,28.667208,0.62473774,1
6.6489463,50.242275,28.651087,1.085952,1
1.5038612,50.250526,28.688826,1.3080755,1
53.87077,50.256218,28.642286,1.070946,-1
37.12925,50.238533,28.691637,0.83531016,1
34.439743,50.265285,28.674183,1.035718,1
28.468271,50.24854,28.630352,1.0314798,1
6.1967163,50.263077,28.653131,1.1199619,1
15.689709,50.276302,28.680525,1.1629603,1
31.532066,50.26026,28.697819,0.8111029,1
0.015489514,50.26889,28.632364,0.7275728,1
0.06488918,50.246292,28.69058,0.7170256,1
14.664479,50.25041,28.660297,1.149124,1
2.9602036,50.254417,28.685581,1.3551799,1
49.653427,50.26224,28.634768,1.1224833,1
36.237804,50.237156,28.69159,0.85103,1
29.381731,50.249256,28.671837,1.9937627,1
24.960266,50.277397,28.63942,1.9976715,1
1.8876978,50.25469,28.680113,1.9996333,1
12.982249,50.25453,28.680695,1.9998314,1
32.27647,50.247448,28.705034,1.9995371,1
5.0863633,50.25615,28.631035,1.9997728,1
52.766434,50.245907,28.66436,1.995542,1
3.9917657,50.238274,28.64719,1.9976445,1
11.775733,50.244835,28.659126,1.9897681,1
0.5175204,50.251026,28.626112,1.6953465,1
2.02632,50.248653,28.641205,1.9076968,1
5.9616437,50.251114,28.653017,1.9965272,1
0.5728814,50.271305,28.701773,1.9997705,1
12.1105385,50.295555,28.710196,1.9996563,1
1.0866532,50.248425,28.677988,1.9997667,1
1.6540246,50.270004,28.644083,1.9998479,1
22.342396,50.259544,28.678535,1.9977113,1
8.100116,50.240807,28.621252,1.999578,1
24.956667,50.25758,28.668747,1.9994144,1
35.955112,50.268646,28.659855,1.9976662,1
0.42342168,50.25314,28.710005,1.9984047,1
33.693798,50.273724,28.658365,1.9830474,1
37.033257,50.262585,28.643267,0.97442025,1
4.3760223,50.28866,28.644608,1.04535,1
11.826612,50.27289,28.671362,1.0630374,1
16.49356,50.276703,28.672224,0.94826204,1
47.839863,50.255966,28.70744,0.7962593,-1
0.02412475,50.29217,28.65692,1.0482692,1
0.022902777,50.291023,28.702354,0.98244166,1
28.291822,50.28895,28.673723,1.3586063,1
0.5193455,50.28964,28.688831,1.460431,1
40.323036,50.284836,28.634298,1.3383149,1
17.091978,50.251667,28.698133,0.9499737,1
41.626144,50.238266,28.64911,1.7498682,1
9.485059,50.302776,28.60933,1.882964,-1
0.19384179,50.238796,28.648815,1.8013861,1
47.199314,50.23714,28.728298,1.8638297,-1
20.796623,50.24779,28.710388,1.7235196,1
30.504116,50.22801,28.730303,1.7064437,-1
0.6610094,50.23148,28.682219,1.521657,1
41.65455,50.2289,28.709919,1.542198,-1
36.790314,50.229774,28.70304,1.0278329,1
50.39559,50.231236,28.65156,0.860909,-1
13.937781,50.23641,28.605255,0.8061249,-1
43.37503,50.275677,28.712248,0.97574055,-1
53.415424,50.24637,28.650557,1.1687168,-1
11.071437,50.252052,28.643635,0.8163524,1
8.739999,50.2527,28.683762,1.2730165,1
38.047157,50.261353,28.70345,0.9003478,1
0.021792414,50.266136,28.626904,0.58552647,1
0.21711561,50.2466,28.661577,0.6761458,1
3.7465782,50.24386,28.646706,1.0643821,1
0.77162504,50.252193,28.691977,1.291237,1
51.024536,50.267063,28.645544,1.0971752,1
31.476616,50.243515,28.69644,0.80108595,1
40.87814,50.237606,28.668417,1.8696753,1
19.402609,50.29766,28.603556,1.963659,-1
0.4166048,50.25435,28.60505,1.9104332,1
3.469079,50.27725,28.644577,1.7973307,1
0.28008685,50.252655,28.598227,1.6700795,1
2.0507681,50.23752,28.604965,1.4278176,-1
0.53560936,50.240803,28.606007,1.8419521,1
32.04618,50.237457,28.605293,1.6051064,-1
0.45172042,50.237236,28.606426,1.6568792,-1
0.32034037,50.238323,28.60008,1.6987263,-1
8.719187,50.23709,28.604012,1.6074603,-1
39.729515,50.271984,28.70238,0.9912259,1
3.6181948,50.24461,28.59662,1.2203416,-1
0.41252315,50.24058,28.642605,0.8360647,1
42.37605,50.26757,28.662336,1.5788692,1
0.5483352,50.272682,28.693916,1.3265114,1
0.4716936,50.278824,28.648842,1.1487898,1
0.06894592,50.26284,28.695982,1.1954035,1
19.849745,50.290222,28.656422,1.2361015,1
8.3996725,50.279118,28.696617,1.0308827,1
34.706947,50.290573,28.633905,1.0091997,1
10.612621,50.26769,28.705862,1.0120562,1
17.079943,50.250835,28.662151,1.9953412,1
21.84098,50.263287,28.64984,1.9987174,1
7.311496,50.2575,28.678001,1.9997249,1
3.737012,50.271557,28.679182,1.9998693,1
15.860191,50.267414,28.66529,1.9997969,1
36.311726,50.25194,28.677822,1.999516,1
11.443597,50.28195,28.600935,1.9996421,1
30.07151,50.27322,28.62904,1.9937859,1
32.897243,50.238583,28.677921,1.998492,1
32.28851,50.25079,28.703623,1.9812564,1
0.58250153,50.259308,28.634304,1.7374619,1
0.38322306,50.251694,28.711462,1.0076351,1
4.630575,50.244896,28.683517,0.518963,1
15.848729,50.256763,28.655441,0.96587753,1
0.30653495,50.263836,28.61857,1.0691718,1
32.012325,50.27922,28.604254,1.149499,1
0.05709646,50.27258,28.73891,0.9362635,-1
31.939272,50.26716,28.665241,1.02739,1
4.826445,50.26854,28.705729,0.7075798,1
1.4663138,50.251656,28.655577,0.7654554,1
0.92718047,50.236702,28.61261,0.13528156,-1
3.6475189,50.241203,28.6236,0.061705492,-1
5.4240503,50.251324,28.653076,1.9965751,1
0.5613405,50.27161,28.702036,1.9997737,1
12.289923,50.29562,28.709486,1.9996219,1
0.7769848,50.253384,28.668354,1.9997705,1
2.1565826,50.27183,28.643976,1.9998345,1
26.140465,50.26146,28.684334,1.9979327,1
3.9525213,50.245243,28.609257,1.9996014,1
32.370483,50.257465,28.672003,1.9990937,1
22.188778,50.25972,28.673506,1.9986606,1
0.62316144,50.264786,28.713495,1.9986604,1
25.716085,50.282402,28.662485,1.966435,1
0.73336625,50.263557,28.72209,0.9772424,1
9.776413,50.24467,28.69432,0.6933771,1
33.06394,50.256977,28.69942,1.1190491,1
7.1075516,50.271812,28.64276,1.0213159,1
20.71583,50.27428,28.638514,1.2483685,1
17.48675,50.293842,28.690924,1.3059886,1
37.408546,50.298313,28.700188,1.2914573,-1
9.315001,50.30161,28.679382,1.3613641,1
1.9034675,50.28729,28.709131,1.4738786,1
0.20599964,50.278168,28.67101,1.2399721,1
0.09211087,50.263832,28.710876,1.3086216,1
33.337696,50.264397,28.664684,1.0349077,1
10.042681,50.257122,28.620798,0.9878617,1
4.146176,50.265404,28.65572,1.1411515,1
19.393692,50.270252,28.665865,1.0215545,1
19.702007,50.266624,28.706251,0.8448838,1
0.026412077,50.279945,28.642765,0.9288634,1
0.021199975,50.26469,28.706158,0.9016851,1
20.85574,50.277077,28.668219,1.3072454,1
1.8221364,50.275127,28.684877,1.4264535,1
38.621323,50.279797,28.62863,1.2545146,1
22.064346,50.243214,28.692825,0.91238153,1
41.957703,50.27127,28.70341,0.99522305,1
51.9075,50.244583,28.650946,1.1256566,-1
10.360101,50.251034,28.64727,0.8616648,1
8.037894,50.261406,28.690294,1.3077639,1
40.778275,50.25781,28.699255,0.8786555,1
0.016231064,50.26425,28.625977,0.5799302,1
0.21076342,50.245747,28.663523,0.66384184,1
5.0228558,50.242817,28.648827,1.0750868,1
1.0194497,50.251358,28.691208,1.3082377,1
50.74921,50.265705,28.644157,1.0915585,1
32.354645,50.24309,28.69537,0.80806565,1
5.295846,50.251396,28.653145,1.996585,1
0.5523266,50.271854,28.70243,1.9997743,1
12.212817,50.2957,28.709229,1.9996136,1
0.7562371,50.254498,28.666483,1.9997702,1
2.1846752,50.272457,28.644234,1.9998323,1
27.065575,50.26199,28.685453,1.9979422,1
3.683174,50.24568,28.608295,1.9996014,1
32.944206,50.257572,28.671988,1.9990551,1
21.056818,50.258625,28.675043,1.9986914,1
0.6558938,50.266254,28.713524,1.9986478,1
24.601261,50.283142,28.662203,1.9619982,1
5.9854817,50.2511,28.653006,1.9965256,1
0.59842145,50.270817,28.701027,1.9997691,1
12.516023,50.295296,28.710312,1.9996556,1
1.0427704,50.24847,28.67805,1.9997675,1
1.7274656,50.269764,28.644327,1.9998475,1
22.329004,50.259415,28.678648,1.9977498,1
7.7890368,50.240902,28.620617,1.9995813,1
25.516556,50.257484,28.669113,1.9993978,1
35.076973,50.268166,28.6599,1.997769,1
0.42531377,50.253292,28.710402,1.9984373,1
33.75395,50.27396,28.658571,1.9827435,1
21.00633,50.293064,28.732178,0.9619504,-1
48.167538,50.267834,28.670984,1.2775346,1
9.16757,50.275875,28.683405,0.8775885,1
0.2318809,50.265717,28.635866,1.091198,1
0.9335035,50.25346,28.650757,0.6436725,1
11.741225,50.24142,28.737757,1.012745,-1
0.061583564,50.278656,28.635029,0.69587016,1
0.017688364,50.289608,28.66511,1.2240515,1
45.50012,50.259705,28.67108,1.0355963,1
0.35058057,50.27995,28.63979,0.35109347,1
1.3838389,50.288357,28.605452,0.61342376,1
33.15998,50.264072,28.660542,1.0320746,1
2.7616029,50.267757,28.613388,0.97789335,1
1.36678,50.25945,28.656595,1.0504094,1
23.329294,50.26286,28.661762,0.983465,1
24.588425,50.255703,28.705893,0.86476916,1
0.06814943,50.290203,28.659746,1.1206124,1
0.019538606,50.28492,28.712496,1.0475179,1
24.797365,50.29049,28.66408,1.3764366,1
1.1861271,50.29,28.682085,1.392141,1
29.770437,50.285774,28.62722,1.2865325,1
13.682203,50.24969,28.696266,0.9878473,1
34.320694,50.265366,28.660732,1.0069488,1
23.95855,50.255093,28.664274,1.141724,1
22.679594,50.26763,28.674011,1.2343663,1
9.886874,50.287514,28.707647,1.2631624,1
45.07195,50.250973,28.692846,0.7941915,1
0.014235417,50.269123,28.628323,0.6739938,1
0.18158874,50.251442,28.681389,0.6536084,1
8.990751,50.245438,28.653572,1.1108254,1
1.2499449,50.25718,28.688175,1.353779,1
50.514122,50.267326,28.639404,1.1408659,-1
31.818077,50.24287,28.695404,0.8297049,1
38.92825,50.26841,28.691305,1.0020831,1
39.433422,50.24356,28.630724,1.0308582,1
5.5314364,50.270485,28.712162,1.0546299,1
22.171555,50.26776,28.669182,0.8963069,1
0.075465254,50.28479,28.6763,1.2391723,1
14.242349,50.241917,28.709211,1.1116676,1
0.03144001,50.275158,28.630913,0.48080003,1
0.005118536,50.258373,28.636742,0.9066721,1
40.75195,50.258198,28.637568,0.99503225,1
0.7482719,50.29374,28.680145,0.7374108,1
0.12629421,50.288464,28.605595,1.1202706,1
42.377888,50.285805,28.725,0.9438121,-1
53.914753,50.250935,28.67487,1.3133312,-1
16.07229,50.25446,28.64806,0.7892547,1
8.437225,50.250065,28.666739,1.121604,1
24.086226,50.259705,28.712576,1.0789675,1
0.28880706,50.283108,28.648655,0.8754407,1
0.05711767,50.259586,28.66655,1.0148376,1
1.6512595,50.280186,28.656174,1.1244781,1
0.009920187,50.278038,28.706005,1.1634505,1
29.392324,50.28998,28.669865,1.3224379,1
8.202384,50.27869,28.687439,1.3548977,1
5.6052713,50.285774,28.731546,0.9929833,-1
27.655281,50.257713,28.697752,1.0657682,1
16.67418,50.27425,28.706223,1.0193309,1
0.145412,50.27473,28.647104,1.0344641,1
32.325478,50.27586,28.609135,0.8925735,1
0.42456734,50.275314,28.739744,0.9763193,-1
1.2801721,50.265102,28.648693,1.0632726,1
0.12288398,50.294643,28.687521,1.1124183,1
37.042645,50.248047,28.668652,0.8928362,1
0.4903683,50.263065,28.620035,0.18373384,1
3.8585513,50.27333,28.6185,0.12223242,1
38.044262,50.2697,28.695757,1.0073845,1
1.8364183,50.24386,28.595371,1.1967016,-1
0.38639566,50.24075,28.65101,0.7440823,1
40.579906,50.266666,28.666157,1.5536793,1
0.8391239,50.265648,28.691076,1.3166975,1
0.88976157,50.28229,28.65805,1.2481037,1
0.18398045,50.26723,28.70099,1.1927629,1
17.86869,50.29076,28.649284,1.2220788,1
7.125006,50.28177,28.697105,1.0234704,1
37.662003,50.290203,28.632696,0.9904406,1
8.515615,50.266857,28.70572,1.0124015,1
36.618084,50.26674,28.683468,1.0241435,1
44.03827,50.244656,28.651978,1.1006415,1
10.200611,50.25536,28.655811,1.0090944,1
8.733059,50.277878,28.700476,1.3182101,1
44.251167,50.253387,28.691166,0.8070999,1
0.01327545,50.262497,28.624468,0.5878334,1
0.19177575,50.24407,28.673069,0.6247059,1
7.949375,50.242,28.653011,1.0883085,1
1.7119992,50.251217,28.68954,1.3203113,1
52.341114,50.26,28.640997,1.0867959,1
34.669308,50.239452,28.694754,0.8130188,1
6.3413496,50.25097,28.652983,1.9964961,1
0.74185973,50.26864,28.698187,1.9997568,1
14.239576,50.294018,28.710743,1.9996743,1
1.4601986,50.24612,28.686531,1.9997598,1
1.3251487,50.269283,28.647482,1.9998583,1
18.8643,50.260044,28.67489,1.997878,1
21.58282,50.23397,28.658302,1.9995617,1
10.852762,50.265053,28.675182,1.9997329,1
43.727654,50.275757,28.656576,1.9969194,1
0.55178887,50.24734,28.703033,1.9980247,1
32.122883,50.266758,28.660076,1.9887285,1
6.337774,50.250954,28.652927,1.9964987,1
0.693201,50.26923,28.698975,1.9997606,1
13.677933,50.294426,28.710756,1.9996746,1
1.4072882,50.2463,28.684973,1.999762,1
1.3691342,50.269222,28.646736,1.9998568,1
19.761974,50.259583,28.675636,1.997795,1
19.714941,50.234585,28.652378,1.9995614,1
12.878037,50.26348,28.671638,1.9996899,1
43.190216,50.275665,28.656187,1.9969656,1
0.50911105,50.24843,28.704025,1.9980298,1
32.222828,50.267586,28.660013,1.9879006,1
44.63479,50.280872,28.720499,0.94473857,-1
53.64384,50.24637,28.68103,1.2744747,-1
19.26574,50.249844,28.72013,0.7223028,1
0.085528664,50.260025,28.648834,0.73790145,1
27.563265,50.295338,28.601986,0.93008935,-1
0.10135518,50.25831,28.728815,0.66641515,-1
31.919195,50.262253,28.645546,0.707592,1
4.171821,50.26547,28.686962,0.6687343,1
3.4375732,50.243633,28.64665,0.7256636,1
0.9273026,50.236378,28.608406,0.08633526,-1
3.304123,50.237698,28.616865,0.033377778,-1
0.42798445,50.25572,28.71481,0.9846145,1
5.737731,50.241325,28.694841,0.6115852,1
22.048368,50.252357,28.666922,0.9693164,1
0.21534944,50.258217,28.612774,0.88862216,1
28.18871,50.284378,28.599108,1.153822,-1
0.019793874,50.26263,28.7349,0.83772147,-1
45.82751,50.270325,28.666069,0.8564497,1
17.91483,50.256172,28.70596,0.5407539,1
0.45114088,50.259827,28.62899,0.6284089,1
1.4973719,50.233555,28.612062,0.17732409,-1
9.606146,50.23528,28.62416,0.040561613,-1
39.016617,50.271194,28.700136,1.002035,1
1.7939532,50.241947,28.594912,1.245404,-1
0.34892225,50.24054,28.65695,0.690676,1
43.408844,50.26489,28.669384,1.5009395,1
2.07778,50.263733,28.69262,1.2848467,1
0.95373595,50.286083,28.659367,1.2684447,1
0.1829184,50.268524,28.703564,1.1321044,1
19.2405,50.291023,28.646704,1.2230643,1
6.515818,50.282322,28.694977,1.0370342,1
39.069016,50.28898,28.63049,0.9978953,1
8.025173,50.263218,28.704266,1.0174477,1
1.3735265,50.271267,28.727074,0.9902199,1
13.928267,50.242546,28.704704,0.8148405,1
27.98375,50.25732,28.690937,1.1586584,1
6.2165065,50.275517,28.644173,1.055165,1
25.59105,50.26892,28.64883,1.2673157,1
24.04869,50.29582,28.692787,1.2485029,1
32.478775,50.29845,28.69918,1.2072572,1
0.10266601,50.297203,28.656122,1.448158,1
0.7506851,50.263763,28.718454,1.3434757,1
0.7917003,50.276165,28.63605,1.1818827,1
0.021160642,50.257507,28.69578,1.2331434,1
6.078101,50.251083,28.653057,1.9965152,1
0.71407944,50.269096,28.698637,1.9997604,1
14.046934,50.294262,28.710535,1.999658,1
1.0693221,50.24761,28.681694,1.9997655,1
1.7211744,50.269096,28.645702,1.9998506,1
20.664446,50.259098,28.677227,1.9978341,1
10.302378,50.238827,28.627617,1.9995835,1
22.122324,50.259003,28.670635,1.99951,1
39.030655,50.270958,28.65698,1.9975331,1
0.39858484,50.250942,28.708687,1.9983277,1
33.909103,50.271103,28.658047,1.9857837,1
39.61497,50.237522,28.685215,1.9402966,1
22.193003,50.294956,28.604326,1.9745139,-1
0.33734822,50.23766,28.645111,1.9233727,1
49.70083,50.235508,28.730442,1.9552311,-1
4.9719043,50.255844,28.699055,1.8691788,1
19.094133,50.228348,28.729332,1.7847799,-1
0.539966,50.230347,28.665333,1.3840475,1
38.57067,50.229004,28.668343,1.4851723,1
32.90708,50.230022,28.644611,1.1287142,1
34.16988,50.23214,28.60309,0.6449244,-1
29.267363,50.231823,28.59897,0.49768335,-1
37.70759,50.26291,28.642115,0.9505799,1
0.10746559,50.303947,28.597067,0.8889022,-1
0.044864792,50.25142,28.67583,0.97992074,1
35.854717,50.238113,28.71889,0.95572567,-1
5.4459486,50.261322,28.695642,1.0151676,1
