currentStatus,speed,latitude,longitude,anomaly
2.999952,17.866234,43.442837,-3.8632078,1
3.0,21.771984,43.46951,-3.8241706,1
2.9999988,0.0764125,43.464386,-3.8109787,1
2.0001082,24.66696,43.47031,-3.806402,-1
3.0,4.1978116,43.471657,-3.7990766,1
2.9999948,32.51811,43.464382,-3.8016129,1
3.0,39.833046,43.472996,-3.7854092,1
3.0,19.77421,43.448307,-3.846066,1
2.9999976,18.91784,43.459377,-3.848692,1
3.0,9.23769,43.463432,-3.8078277,1
3.0,2.7422342,43.456787,-3.8330588,1
3.0,5.886574,43.453217,-3.8437958,1
3.0,0.9654933,43.47012,-3.796257,1
2.9991944,2.8865876,43.465546,-3.7975852,1
2.9999995,17.9898,43.47358,-3.8145616,1
2.9999998,17.874155,43.45666,-3.804154,1
2.999992,29.752647,43.458603,-3.8148308,1
2.9999003,23.298138,43.451946,-3.8524275,1
2.9999988,6.0459642,43.47348,-3.8598175,-1
2.9999995,2.6258452,43.468456,-3.8503375,1
2.0227687,0.11991283,43.47539,-3.800724,1
3.0,0.34918392,43.45665,-3.8305695,1
3.0,0.41837028,43.454792,-3.8346796,1
3.0,7.0360703,43.44488,-3.863696,-1
2.999998,30.5838,43.45567,-3.8683746,1
2.9999952,31.35116,43.47214,-3.8172615,1
2.9999976,23.472525,43.46383,-3.8048728,1
3.0,13.297386,43.47607,-3.790264,1
3.0,34.06599,43.459465,-3.847,1
3.0,33.46584,43.466366,-3.7874784,1
2.9999998,38.587635,43.46748,-3.8358862,1
3.0,22.377361,43.445404,-3.8274276,-1
2.9999938,3.2803695,43.462788,-3.784989,1
2.9999895,23.115892,43.442207,-3.8580358,1
3.0,20.048601,43.472584,-3.804142,1
2.9999988,0.041930735,43.46295,-3.8122861,1
2.0000246,22.086,43.468693,-3.8206437,-1
2.9999993,1.7209837,43.462215,-3.7951565,1
2.9999785,24.86785,43.46209,-3.7999084,1
3.0,41.087788,43.47459,-3.7848194,-1
3.0,21.410864,43.446014,-3.8446338,1
2.9999964,20.708866,43.46289,-3.84412,1
3.0,6.2122064,43.463345,-3.8056908,1
3.0,16.951054,43.457798,-3.8281448,1
3.0,13.262045,43.461998,-3.7914712,1
3.0,0.21773456,43.472965,-3.8150122,1
2.9997911,0.7824204,43.463814,-3.8152134,1
2.9999998,20.469025,43.47347,-3.8122623,1
2.9999998,20.42008,43.45466,-3.830284,1
2.999978,30.916306,43.45684,-3.8136342,1
2.9960968,28.909542,43.45621,-3.845095,1
2.9999995,3.729244,43.472164,-3.8612547,-1
2.9999995,1.9623008,43.470463,-3.8414602,-1
3.0,23.428991,43.44945,-3.8264194,1
2.9999938,4.2849464,43.466827,-3.7860096,1
2.9999976,26.14762,43.44205,-3.8539643,1
3.0,22.555473,43.47414,-3.7958407,1
2.9999986,0.032403514,43.46071,-3.8098881,1
2.0000162,19.60656,43.464745,-3.827708,1
2.999999,1.4874662,43.45984,-3.7929626,-1
2.9999692,23.217373,43.461727,-3.7991576,1
3.0,40.988552,43.474735,-3.7852974,-1
3.0,21.74578,43.44638,-3.8419056,1
2.9999967,21.8776,43.463116,-3.838228,1
3.0,28.70586,43.46014,-3.8253865,1
2.9999874,34.50648,43.440525,-3.8772993,1
2.9999833,2.539001,43.463425,-3.8193579,1
2.9999974,4.845495,43.46611,-3.8067596,1
3.0,3.633243,43.47233,-3.8015747,1
3.0,0.056227293,43.474106,-3.819565,1
2.00041,11.619913,43.474167,-3.8034072,1
3.0,18.91801,43.47738,-3.801501,1
2.000001,14.962117,43.47766,-3.7814767,-1
2.9999864,2.5766172,43.464283,-3.8010406,1
3.0,39.584736,43.459747,-3.78595,-1
2.0724971,0.11053095,43.47429,-3.803522,1
3.0,1.0893497,43.46286,-3.831114,1
3.0,1.7321028,43.453163,-3.8306603,-1
3.0,6.6540008,43.44969,-3.8479052,1
2.9999995,31.141062,43.460674,-3.8557656,1
2.999999,16.393162,43.466503,-3.7841804,1
2.9999998,30.870352,43.47344,-3.7945206,1
3.0,33.447834,43.475685,-3.7863436,1
3.0,23.454947,43.44929,-3.8658044,1
2.999991,26.074173,43.46055,-3.8707318,1
2.9995885,30.240522,43.46677,-3.846667,1
3.0,33.488903,43.470104,-3.827971,1
2.9999905,31.765268,43.441067,-3.877472,1
2.9940255,1.3483813,43.467632,-3.8183057,1
2.999998,0.39987648,43.467453,-3.7973855,1
3.0,2.6110837,43.458447,-3.8051803,1
3.0,0.33335036,43.44766,-3.875553,-1
2.9999983,0.782001,43.479313,-3.8093991,-1
2.0000083,6.099769,43.476727,-3.7864683,1
2.1807122,2.6160023,43.458683,-3.7877045,-1
2.9999998,11.159229,43.45814,-3.7800462,-1
3.0,28.501856,43.45728,-3.7890022,-1
2.0111473,0.12953152,43.475986,-3.7988832,1
3.0,0.42852813,43.45998,-3.8322823,1
3.0,0.47672656,43.46043,-3.8106034,1
3.0,5.183097,43.450138,-3.8553693,1
2.9999988,31.802288,43.449833,-3.8696156,1
2.9999743,33.118416,43.47616,-3.8487408,-1
2.9999902,15.589621,43.455425,-3.8219569,1
3.0,10.3571205,43.47632,-3.7882516,1
3.0,33.836845,43.466625,-3.8352082,1
3.0,35.273663,43.465935,-3.7832544,1
3.0,37.68425,43.454617,-3.8493328,1
2.015641,0.12453987,43.47571,-3.7997658,1
3.0,0.3818793,43.45819,-3.8314834,1
3.0,0.42694333,43.457745,-3.8205214,1
3.0,6.307829,43.446556,-3.8622324,1
2.9999983,31.151024,43.45245,-3.8699694,1
2.999985,33.18787,43.474495,-3.8346689,-1
2.9999957,18.912971,43.45902,-3.8113232,1
3.0,12.187858,43.476295,-3.7883282,1
3.0,33.871254,43.46417,-3.841272,1
3.0,34.182995,43.46482,-3.7865272,1
3.0,39.552807,43.463352,-3.8418908,1
2.0006,25.074976,43.44566,-3.8629222,-1
3.0,16.995142,43.46535,-3.7920427,1
2.9967525,29.574894,43.448196,-3.8717842,1
3.0,8.2668915,43.45795,-3.794701,-1
2.999483,5.4671874,43.456516,-3.8012037,-1
3.0,2.4556584,43.46913,-3.8014286,1
2.8788147,11.037645,43.446095,-3.8355231,-1
3.0,2.5811884,43.470444,-3.7918682,1
2.9992685,18.007235,43.465065,-3.7963886,1
3.0,17.296082,43.46786,-3.791731,1
3.0,1.509128,43.453957,-3.8091476,-1
2.998364,23.837446,43.443546,-3.8408933,1
3.0,45.236572,43.45684,-3.8024676,1
2.9999998,43.41712,43.472633,-3.8189352,-1
2.9999998,7.453181,43.46702,-3.7844667,1
2.9996934,37.592133,43.47067,-3.7971728,1
3.0,5.08946,43.476463,-3.7946777,1
2.491885,36.0118,43.45348,-3.8255792,-1
3.0,25.089682,43.475952,-3.7903364,1
2.000004,11.772412,43.478756,-3.7825909,1
3.0,4.7474113,43.473564,-3.8064103,1
3.0,29.449202,43.45613,-3.7901742,-1
2.999815,0.31692687,43.460857,-3.8104289,1
3.0,15.64688,43.461655,-3.825798,1
3.0,19.603994,43.468468,-3.7820718,1
3.0,0.15184022,43.47554,-3.8115878,1
2.9999537,1.3365799,43.462757,-3.8256395,1
3.0,8.054307,43.47657,-3.8007207,1
3.0,16.0391,43.4656,-3.8100133,1
3.0,27.421982,43.462017,-3.8111129,1
2.999998,32.870018,43.445854,-3.8448975,1
2.9999955,22.990004,43.474392,-3.8476856,-1
2.9999874,8.753923,43.45829,-3.853657,1
3.0,31.821964,43.466682,-3.826549,1
2.999988,33.005695,43.440765,-3.8774302,1
2.99866,1.6844969,43.46561,-3.8175511,1
2.9999976,2.0151327,43.47011,-3.7936232,1
3.0,1.3154866,43.466568,-3.805211,1
3.0,0.17161244,43.458862,-3.867521,1
2.9999993,0.3407613,43.47187,-3.8293695,1
2.0180876,18.041174,43.4762,-3.7839005,-1
2.0000412,1.7943857,43.466652,-3.781052,-1
3.0,0.85302967,43.462074,-3.7918231,1
3.0,28.980778,43.45382,-3.7925706,-1
3.0,18.565638,43.46716,-3.8501298,1
2.9999993,8.5242,43.441746,-3.8773615,-1
2.9985685,0.6605846,43.469013,-3.8107917,1
2.999998,0.12046538,43.468193,-3.7962832,1
3.0,14.383217,43.451347,-3.7850113,-1
3.0,4.320751,43.445217,-3.8734756,-1
2.999999,1.4331222,43.480156,-3.8022535,-1
2.0000272,6.218689,43.479362,-3.785203,1
2.9759743,2.1795623,43.462738,-3.7902522,1
2.9999998,10.464379,43.45647,-3.7791948,-1
3.0,23.926886,43.458702,-3.7908704,1
3.0,8.933261,43.462402,-3.8116684,1
3.0,1.0142486,43.456543,-3.8307323,1
3.0,5.104742,43.45232,-3.8638752,1
3.0,3.1143086,43.473103,-3.7874477,1
2.9995546,3.5013947,43.468796,-3.788999,1
2.9999995,15.650237,43.473648,-3.8169641,1
2.9999998,13.960862,43.457085,-3.7994356,1
2.999995,28.845078,43.459312,-3.8164876,1
2.9999611,24.803988,43.448975,-3.850915,1
2.9999979,8.112873,43.47351,-3.8568048,-1
2.9999995,2.2496629,43.467094,-3.8543835,1
3.0,32.113873,43.473305,-3.838449,-1
2.999995,2.8419416,43.47956,-3.7958152,1
3.0,28.080008,43.442463,-3.8521268,1
3.0,27.952564,43.475258,-3.783353,1
2.999998,0.024377095,43.457455,-3.8050225,-1
2.0000262,18.998943,43.452106,-3.8431578,1
2.9999995,2.366692,43.461735,-3.7897089,1
2.9999073,18.742855,43.461185,-3.8028452,1
3.0,41.329243,43.469963,-3.7968478,1
2.9999995,29.215843,43.453094,-3.8164344,1
2.9999986,22.984505,43.46524,-3.823245,1
2.9999957,1.0660517,43.460102,-3.8091187,1
3.0,21.919477,43.45751,-3.8271627,1
3.0,22.922699,43.469353,-3.7813501,1
3.0,0.059867397,43.47506,-3.793207,1
2.9999912,1.3501465,43.45761,-3.8308475,1
3.0,10.03018,43.475143,-3.8020265,1
2.9999998,15.356331,43.442932,-3.8656955,1
2.999984,25.980892,43.471657,-3.8509586,-1
2.9907665,21.0234,43.456726,-3.84326,1
2.9999995,3.4234142,43.46968,-3.8645387,-1
2.9999998,3.451791,43.47106,-3.8392825,1
3.0,30.505869,43.46399,-3.8259323,1
2.999987,33.625687,43.44063,-3.877391,1
2.9965544,2.0796323,43.46614,-3.813106,1
2.9999976,1.9914918,43.471844,-3.793239,1
3.0,1.1687045,43.466183,-3.8043234,1
3.0,0.21883298,43.451164,-3.8746512,1
2.9999983,1.4312131,43.477577,-3.8133721,-1
2.000017,6.327268,43.473705,-3.7852156,1
2.001623,2.9123335,43.464775,-3.7843738,-1
3.0,3.995446,43.462124,-3.786019,1
3.0,32.42255,43.456554,-3.7905397,-1
2.0175676,0.12301631,43.475613,-3.800065,1
3.0,0.37760615,43.45782,-3.8312507,1
3.0,0.42162865,43.457108,-3.8230476,1
3.0,6.4163938,43.446136,-3.8628047,1
2.999998,30.964626,43.45299,-3.8697858,1
2.9999871,33.011276,43.47405,-3.8317137,1
2.9999962,19.509233,43.459843,-3.8098345,1
3.0,12.195363,43.476273,-3.7887893,1
3.0,33.79337,43.46343,-3.8424566,1
3.0,34.020527,43.464355,-3.7876153,1
2.9999998,39.904655,43.46489,-3.8398478,1
3.0,5.9951663,43.463264,-3.8057358,1
3.0,16.855984,43.45797,-3.827597,1
3.0,13.1346035,43.46192,-3.791549,1
3.0,0.22133294,43.472973,-3.8151062,1
2.999802,0.77158844,43.463852,-3.8150895,1
2.9999995,20.374043,43.47348,-3.8121192,1
2.9999998,20.357702,43.454456,-3.8304403,1
2.999978,30.795143,43.4568,-3.8135648,1
2.9960885,28.982573,43.456345,-3.8448052,1
2.9999995,3.7051759,43.472126,-3.8611991,-1
2.9999995,1.9615955,43.47047,-3.8411343,-1
3.0,30.02574,43.462986,-3.8257642,1
2.9999864,33.83795,43.440594,-3.8773763,1
2.9994435,2.0552244,43.46437,-3.8162436,1
2.9999964,3.6217322,43.471226,-3.7946272,1
3.0,1.5334456,43.469097,-3.8019526,1
3.0,0.11511805,43.470524,-3.8449047,-1
2.946743,2.8035736,43.468384,-3.827622,1
2.9999561,25.880669,43.474354,-3.802102,1
2.0,8.600042,43.47115,-3.7815588,-1
2.999998,1.0082581,43.456703,-3.8093994,-1
3.0,31.331913,43.45484,-3.7950478,-1
2.017059,0.123392634,43.475636,-3.7999897,1
3.0,0.38022065,43.457947,-3.83132,1
3.0,0.42505,43.457253,-3.8224533,1
3.0,6.413613,43.44621,-3.8626978,1
2.999998,31.020056,43.452858,-3.869848,1
2.9999866,33.06257,43.47414,-3.8324037,1
2.9999962,19.370852,43.459644,-3.8101726,1
3.0,12.208373,43.476276,-3.7886684,1
3.0,33.814575,43.463604,-3.842176,1
3.0,34.057053,43.464417,-3.787434,1
2.9999998,39.862434,43.464592,-3.8402612,1
2.0604343,24.30878,43.44458,-3.8577418,-1
3.0,41.603687,43.472885,-3.8136096,1
2.9943078,39.435127,43.446175,-3.8752372,1
2.9999998,6.6862335,43.46282,-3.8119407,1
2.9934707,16.384602,43.45948,-3.801643,1
3.0,3.672315,43.473167,-3.7962372,1
2.9797869,16.015182,43.44777,-3.8433845,1
3.0,3.8547804,43.474407,-3.7880254,1
2.998753,0.4563822,43.469536,-3.7872655,1
3.0,7.4813747,43.472763,-3.785976,1
3.0,7.0618005,43.4673,-3.793767,1
3.0,33.973663,43.47121,-3.8287961,1
2.9999914,31.046732,43.441227,-3.877487,1
2.9941854,1.2043144,43.467873,-3.8199353,1
2.999998,0.3458635,43.46709,-3.7980285,1
3.0,2.8746164,43.45771,-3.8041902,1
3.0,0.34878725,43.447586,-3.87564,-1
2.9999983,0.7430569,43.479404,-3.809986,-1
2.0000086,6.0692782,43.47692,-3.7867277,1
2.252559,2.5749998,43.458458,-3.7881255,-1
2.9999998,11.394633,43.45788,-3.779904,-1
3.0,28.167019,43.457508,-3.789252,-1
2.9999995,2.6526773,43.461456,-3.8073947,1
3.0,24.26305,43.455914,-3.8284056,1
3.0,23.23656,43.46903,-3.7819061,1
3.0,0.075147554,43.47434,-3.7983456,1
2.9999666,0.92253053,43.458206,-3.829916,1
3.0,15.919859,43.47432,-3.8069985,1
3.0,17.065613,43.44697,-3.8577323,1
2.9999619,29.514326,43.464214,-3.8390348,1
2.9830801,27.133108,43.457314,-3.8439164,1
2.9999995,3.341636,43.471733,-3.8625267,-1
2.9999998,2.0484705,43.47141,-3.828423,1
2.9999998,23.103735,43.445156,-3.825953,-1
2.9999986,44.804142,43.442493,-3.8578787,1
2.9999995,42.271294,43.47818,-3.7997253,-1
2.999999,0.22906345,43.4725,-3.7935815,1
2.9983754,37.04094,43.47159,-3.8001683,1
3.0,3.6245005,43.477562,-3.797757,1
2.097883,35.67743,43.462467,-3.8162353,-1
3.0,28.358896,43.477646,-3.791457,1
2.000004,13.981461,43.479874,-3.7820578,-1
3.0,5.2350626,43.47441,-3.8094885,1
3.0,32.42344,43.457222,-3.7920506,1
3.0,4.91191,43.462833,-3.8060467,1
3.0,24.360613,43.45533,-3.8301697,1
3.0,22.007284,43.46796,-3.7831335,1
3.0,0.116563216,43.474026,-3.807705,1
2.999855,0.7007176,43.46129,-3.8232124,1
3.0,19.579098,43.474087,-3.8095977,1
3.0,19.205704,43.451,-3.8500872,1
2.9999518,31.680733,43.459713,-3.8249714,1
2.9866188,29.088465,43.457703,-3.8426886,1
2.9999995,3.0308094,43.47235,-3.8611639,-1
2.9999998,1.8001045,43.47026,-3.8354805,1
2.5123687,23.951326,43.444176,-3.853449,-1
3.0,44.201084,43.472763,-3.8061116,1
2.999877,42.873478,43.448235,-3.8738215,-1
2.999999,8.2479515,43.466255,-3.8067076,1
2.9954305,26.723135,43.463455,-3.7967143,1
3.0,3.3157165,43.4753,-3.7961757,1
2.8470542,19.003794,43.451145,-3.839045,1
3.0,7.1646404,43.47559,-3.788782,1
2.000014,7.3144007,43.47687,-3.782691,1
3.0,6.5642214,43.47471,-3.7912457,1
3.0,25.966679,43.45653,-3.784618,-1
2.090289,0.109458335,43.474052,-3.8040345,1
3.0,1.0451436,43.46192,-3.8305316,1
3.0,1.5118818,43.452908,-3.8319135,-1
3.0,6.6963086,43.447887,-3.8551881,1
2.999999,30.154932,43.46278,-3.8584058,1
2.9999988,17.603773,43.466293,-3.785163,1
2.9999998,30.59937,43.47353,-3.795389,1
3.0,34.158245,43.47548,-3.786361,1
3.0,24.646648,43.44958,-3.865376,1
2.9999921,26.331034,43.460922,-3.8700318,1
2.9996068,30.951536,43.46597,-3.845612,1
2.0001764,24.88841,43.4463,-3.8635023,-1
3.0,13.644976,43.463966,-3.7910345,1
2.9975514,28.033081,43.447163,-3.8706436,1
2.9999998,23.958265,43.46195,-3.8124943,1
2.9999828,3.8490267,43.45992,-3.8104668,1
2.9999988,3.3577795,43.470142,-3.8076017,1
2.9552476,19.461004,43.446136,-3.8437579,1
3.0,8.161502,43.46923,-3.7954288,1
2.999944,23.41936,43.456757,-3.81449,1
2.9999998,28.247633,43.463455,-3.8056314,1
2.9999995,11.546869,43.453506,-3.8155158,-1
3.0,18.49174,43.467117,-3.8501678,1
2.9999993,8.485255,43.44174,-3.8773592,-1
2.9986255,0.65983546,43.46901,-3.810716,1
2.999998,0.1224519,43.46773,-3.796634,1
3.0,12.933381,43.45082,-3.7861083,-1
3.0,3.99522,43.44506,-3.8736348,-1
2.999999,1.4151841,43.480145,-3.8021097,-1
2.0000262,6.256321,43.47927,-3.7851906,1
2.9704769,2.2198782,43.46257,-3.790077,1
2.9999998,10.218898,43.456345,-3.779207,-1
3.0,23.93242,43.458683,-3.7905333,1
3.0,32.58837,43.468235,-3.8270595,1
2.999989,32.557396,43.440872,-3.8774514,1
2.9969401,1.549151,43.466606,-3.8174138,1
2.999998,1.0122348,43.46889,-3.794103,1
3.0,1.4233205,43.463417,-3.8074713,1
3.0,0.2026867,43.450096,-3.8751235,-1
2.9999986,0.95412,43.47793,-3.8111453,-1
2.0000095,6.1472607,43.474907,-3.785693,1
2.0057168,2.8235462,43.46241,-3.7852967,-1
3.0,5.6343746,43.459717,-3.783234,-1
3.0,29.485483,43.455486,-3.78974,-1
2.9999988,23.089735,43.44422,-3.8275988,-1
2.999998,45.0744,43.44342,-3.8478794,1
2.9999995,42.423332,43.478592,-3.799158,-1
2.999999,0.26094368,43.47293,-3.792202,1
2.9990518,36.031734,43.47193,-3.8011174,1
3.0,4.005906,43.47736,-3.7964087,1
2.1509626,35.66292,43.460735,-3.8177803,-1
3.0,27.483522,43.47712,-3.7901726,1
2.0000033,13.007596,43.479527,-3.7820854,1
3.0,4.7567816,43.47366,-3.8092115,1
3.0,32.752396,43.45752,-3.7914803,1
3.0,23.21024,43.445724,-3.8255246,-1
2.9999897,44.038635,43.44111,-3.8716464,-1
2.9999998,36.83894,43.475536,-3.7961884,1
2.9999979,0.10122648,43.47543,-3.7947857,1
2.9988265,42.472847,43.47163,-3.7927139,1
3.0,4.574697,43.477623,-3.7993417,1
2.078781,25.21774,43.464386,-3.8234153,-1
2.9999998,24.489292,43.47771,-3.7937403,1
2.0000012,9.376311,43.478523,-3.784307,1
2.9999998,2.7234643,43.46923,-3.8160093,1
3.0,35.837162,43.458294,-3.7913387,1
2.0144942,0.12559238,43.475773,-3.7995691,1
3.0,0.4170496,43.45908,-3.831812,1
3.0,0.45929608,43.45881,-3.8159075,1
3.0,5.99143,43.447598,-3.8606687,1
2.9999983,31.510275,43.451435,-3.8702226,1
2.999979,33.356705,43.475266,-3.8407943,-1
2.9999948,17.39278,43.45745,-3.8152924,1
3.0,12.102235,43.476288,-3.7878098,1
3.0,33.665493,43.46542,-3.8392403,1
3.0,34.456017,43.464645,-3.7858882,1
3.0,39.547836,43.460686,-3.84417,1
2.0125241,0.1277212,43.475895,-3.7991884,1
3.0,0.38416737,43.458786,-3.8318672,1
3.0,0.42953485,43.45917,-3.8153508,1
3.0,5.779077,43.448116,-3.8596177,1
2.9999986,31.635193,43.451054,-3.8700354,1
2.9999776,33.347397,43.475636,-3.8430321,-1
2.9999943,16.875795,43.45693,-3.8167999,1
3.0,11.900087,43.47628,-3.7877257,1
3.0,33.6452,43.46582,-3.838375,1
3.0,34.623863,43.46482,-3.7853608,1
3.0,39.401985,43.458942,-3.8456182,1
3.0,32.77661,43.468616,-3.8272145,1
2.9999895,32.41538,43.44091,-3.8774521,1
2.9979038,1.4817543,43.46638,-3.8186083,1
2.999998,1.309276,43.46903,-3.793823,1
3.0,1.203967,43.46524,-3.806452,1
3.0,0.16796646,43.451767,-3.8748717,1
2.9999988,0.87284887,43.476967,-3.8159173,-1
2.0000343,6.107132,43.473064,-3.7850025,-1
2.001518,2.7411892,43.464645,-3.783535,-1
3.0,3.6344922,43.462807,-3.7856693,1
3.0,30.70275,43.45587,-3.790644,-1
2.9999986,23.11274,43.444126,-3.8279376,-1
2.9999948,45.075867,43.44289,-3.852783,1
2.9999998,41.196163,43.478058,-3.796397,-1
2.9999979,0.14103055,43.474674,-3.792035,1
2.9993215,38.138927,43.47223,-3.7982411,1
3.0,4.114565,43.477528,-3.796869,1
2.1347687,32.169792,43.461975,-3.820863,-1
3.0,24.981316,43.476955,-3.790228,1
2.0000021,11.010179,43.47901,-3.782857,1
3.0,3.9225292,43.47187,-3.8119545,1
3.0,33.99119,43.45782,-3.79117,1
3.0,19.37269,43.467587,-3.8497074,1
2.9999952,0.9460327,43.48124,-3.8005645,-1
2.9999998,21.428358,43.442646,-3.8595881,1
3.0,28.457136,43.47453,-3.7822378,1
2.9999983,0.031507317,43.46121,-3.800767,1
2.0000548,25.32387,43.45245,-3.8364315,-1
2.9999998,5.9105663,43.466995,-3.7901578,1
2.9999611,13.417232,43.464294,-3.812188,1
2.9999998,38.59603,43.467278,-3.8063416,1
2.9999971,26.520803,43.45057,-3.809836,-1
2.9999986,14.191004,43.46461,-3.8335128,1
2.89891,23.692026,43.44385,-3.8501358,1
2.9999933,0.939725,43.458534,-3.7850418,-1
2.9999309,11.652803,43.445194,-3.8676825,1
2.9999998,32.662308,43.45499,-3.8527033,1
2.9999995,2.3819342,43.469353,-3.792434,1
2.0127242,27.639015,43.468487,-3.7858522,-1
3.0,24.232965,43.480583,-3.794455,1
3.0,28.738785,43.47176,-3.7969558,1
3.0,32.611595,43.468155,-3.8052633,1
2.9999998,25.378456,43.453197,-3.8365934,1
2.9999988,27.000528,43.462776,-3.8390777,1
3.0,32.506577,43.468063,-3.8269935,1
2.9999902,32.587982,43.440876,-3.8774366,1
2.9993,1.4888396,43.465443,-3.8202794,1
2.9999976,2.1992648,43.468975,-3.7944288,1
3.0,1.2238595,43.46813,-3.8040454,1
3.0,0.14092146,43.463924,-3.8615592,1
2.9999948,0.5484514,43.468204,-3.8406491,1
2.88125,27.861952,43.474148,-3.793487,1
2.0000014,3.3845842,43.466984,-3.7809377,-1
3.0,0.67262495,43.457363,-3.797128,-1
3.0,31.253147,43.453632,-3.7952545,-1
2.9999423,0.44372407,43.460194,-3.8100865,1
3.0,17.74201,43.460213,-3.8263361,1
3.0,21.568798,43.46888,-3.7815914,1
3.0,0.092107825,43.47535,-3.8015459,1
2.9999678,1.36608,43.46059,-3.8244667,1
3.0,9.450865,43.476692,-3.8000076,1
3.0,20.565022,43.45113,-3.8558877,1
2.9999955,32.306175,43.46501,-3.8059227,1
2.9999535,31.152971,43.460804,-3.8219144,1
2.9999995,5.425946,43.468132,-3.8560007,1
2.9999993,9.500138,43.46937,-3.853464,-1
3.0,5.4997153,43.46308,-3.805856,1
3.0,20.64461,43.456955,-3.8288271,1
3.0,17.261349,43.46491,-3.7865434,1
3.0,0.17671399,43.473846,-3.814462,1
2.9998019,0.7059682,43.463356,-3.8183577,1
2.9999998,20.333138,43.473804,-3.8111095,1
3.0,19.84426,43.453445,-3.8402221,1
2.9999695,31.55629,43.45741,-3.8171506,1
2.991758,30.033794,43.45724,-3.843249,1
2.9999995,3.4750974,43.471992,-3.8614407,-1
2.9999995,1.7953664,43.47078,-3.8392856,-1
2.9999983,23.126934,43.444073,-3.8281322,-1
2.999987,45.050255,43.44244,-3.8576257,1
2.9999998,38.476933,43.476685,-3.7935476,1
2.9999976,0.10688578,43.47621,-3.7935004,1
2.9990375,41.509922,43.472404,-3.7960007,1
3.0,4.5543814,43.477604,-3.7972994,1
2.0977128,29.472834,43.463158,-3.8188262,-1
3.0,26.789782,43.477715,-3.7909546,1
2.000002,10.931983,43.479,-3.7829247,1
3.0,3.5457342,43.47117,-3.8118784,1
3.0,36.37151,43.458363,-3.791226,1
3.0,7.741693,43.46376,-3.8056614,1
3.0,10.579873,43.458157,-3.8291075,1
3.0,8.781966,43.45752,-3.8057501,1
3.0,0.3061655,43.470882,-3.8113618,1
2.9997053,1.1392068,43.463997,-3.8099265,1
2.9999995,20.351326,43.47319,-3.812931,1
2.9999998,20.821539,43.455647,-3.817211,1
2.999985,29.825045,43.45699,-3.8122027,1
2.9989886,26.158989,43.454636,-3.8486984,1
2.9999995,4.2130866,43.47266,-3.8608541,-1
2.9999995,2.323805,43.46973,-3.8443108,-1
2.999998,23.143549,43.444027,-3.828333,-1
2.9999828,45.05328,43.442375,-3.858318,1
2.9999998,37.16564,43.47604,-3.7926562,1
2.9999986,0.111940436,43.47597,-3.796806,1
2.9972394,43.205307,43.473633,-3.793715,-1
3.0,4.4281387,43.477764,-3.7986367,1
2.0338957,29.43575,43.465305,-3.8125978,-1
3.0,30.448633,43.478706,-3.794066,1
2.0000033,13.66236,43.479767,-3.7824984,1
2.9999998,3.838265,43.472294,-3.8085895,1
3.0,38.101845,43.45905,-3.7907588,1
2.0119944,0.12838045,43.47593,-3.7990754,1
3.0,0.4151046,43.459522,-3.8321037,1
3.0,0.46096206,43.459858,-3.8125598,1
3.0,5.5182557,43.449066,-3.8577976,1
2.9999986,31.792353,43.45043,-3.869958,1
2.9999754,33.25139,43.47596,-3.845976,-1
2.9999926,16.219685,43.456112,-3.819353,1
3.0,11.257443,43.476315,-3.7877848,1
3.0,33.818283,43.466297,-3.8367128,1
3.0,34.926346,43.465706,-3.783921,1
3.0,38.24347,43.456833,-3.8477833,1
2.0326874,0.11621855,43.47507,-3.8016152,1
3.0,0.48373365,43.458244,-3.8307085,1
3.0,0.78185844,43.45279,-3.8445861,1
3.0,8.04607,43.44502,-3.8608239,-1
2.9999986,31.154284,43.46187,-3.8624926,1
2.999999,23.031237,43.467567,-3.788443,1
2.9999998,34.819786,43.472084,-3.7971618,1
3.0,33.35643,43.47542,-3.7862685,1
3.0,27.184212,43.451637,-3.8628452,1
2.9999976,24.599165,43.468334,-3.8496497,1
2.9999456,32.96556,43.458015,-3.835697,1
3.0,6.647401,43.458443,-3.8549564,1
2.9999998,0.34611475,43.48109,-3.7990034,-1
2.9999998,16.928083,43.4422,-3.8698545,-1
3.0,26.961813,43.473843,-3.7816384,1
2.9999979,0.071029514,43.46839,-3.7938197,1
2.0003579,32.400463,43.461704,-3.8177638,-1
3.0,14.295801,43.471603,-3.792245,1
2.9999967,14.73791,43.46436,-3.8290153,1
2.999998,36.79684,43.459816,-3.822635,1
2.9999907,25.114912,43.45595,-3.8171177,1
2.999999,5.1587954,43.4656,-3.8519406,1
2.9149942,23.861296,43.443893,-3.8492584,1
3.0,44.854904,43.469795,-3.8005548,1
2.9999876,43.859234,43.451176,-3.8677914,1
2.9999986,12.135527,43.465443,-3.7929816,1
2.9976318,33.295834,43.46747,-3.7955077,1
3.0,3.0117345,43.476124,-3.7973566,1
2.6242905,20.923332,43.4521,-3.8381839,-1
3.0,10.68109,43.475952,-3.7901392,1
2.000006,7.794568,43.477,-3.7833476,1
3.0,4.9105134,43.473434,-3.7969964,1
3.0,26.571402,43.456524,-3.7859712,-1
3.0,32.03319,43.468433,-3.828419,1
2.9999955,5.0421443,43.47564,-3.7900324,1
2.9999998,30.084064,43.442215,-3.8488069,1
3.0,27.771473,43.475773,-3.7859528,1
